,date,week,region,tests,confirmed,deaths,recovered
554,2020-04-20,16,CZ064,,6.0,1.0,7.0
555,2020-04-20,16,CZ071,,13.0,2.0,25.0
556,2020-04-20,16,CZ072,,11.0,,8.0
557,2020-04-20,16,CZ080,,22.0,1.0,25.0
558,2020-04-21,16,CZ010,,10.0,,70.0
559,2020-04-21,16,CZ020,,15.0,,24.0
560,2020-04-21,16,CZ031,,2.0,,18.0
561,2020-04-21,16,CZ032,,10.0,,9.0
562,2020-04-21,16,CZ041,,12.0,,6.0
563,2020-04-21,16,CZ042,,12.0,1.0,10.0
564,2020-04-21,16,CZ051,,,1.0,3.0
565,2020-04-21,16,CZ052,,1.0,,2.0
566,2020-04-21,16,CZ053,,2.0,1.0,8.0
567,2020-04-21,16,CZ063,,3.0,,4.0
568,2020-04-21,16,CZ064,,6.0,1.0,16.0
569,2020-04-21,16,CZ071,,16.0,2.0,20.0
570,2020-04-21,16,CZ072,,2.0,,7.0
571,2020-04-21,16,CZ080,,41.0,2.0,37.0
572,2020-04-22,16,CZ010,,14.0,,56.0
573,2020-04-22,16,CZ020,,2.0,,51.0
574,2020-04-22,16,CZ031,,,,6.0
575,2020-04-22,16,CZ032,,3.0,,13.0
576,2020-04-22,16,CZ041,,15.0,1.0,9.0
577,2020-04-22,16,CZ042,,2.0,,16.0
578,2020-04-22,16,CZ051,,1.0,,5.0
579,2020-04-22,16,CZ052,,,,13.0
580,2020-04-22,16,CZ053,,5.0,,18.0
581,2020-04-22,16,CZ063,,,,5.0
582,2020-04-22,16,CZ064,,10.0,,20.0
583,2020-04-22,16,CZ071,,11.0,1.0,41.0
584,2020-04-22,16,CZ072,,19.0,,12.0
585,2020-04-22,16,CZ080,,15.0,,45.0
586,2020-04-23,16,CZ010,,2.0,3.0,32.0
587,2020-04-23,16,CZ020,,3.0,,40.0
588,2020-04-23,16,CZ031,,4.0,,7.0
589,2020-04-23,16,CZ032,,8.0,,24.0
590,2020-04-23,16,CZ041,,2.0,,13.0
591,2020-04-23,16,CZ042,,4.0,,12.0
592,2020-04-23,16,CZ051,,1.0,,6.0
593,2020-04-23,16,CZ052,,,,10.0
594,2020-04-23,16,CZ053,,,,9.0
595,2020-04-23,16,CZ063,,3.0,,1.0
596,2020-04-23,16,CZ064,,6.0,1.0,16.0
597,2020-04-23,16,CZ071,,4.0,,25.0
598,2020-04-23,16,CZ072,,3.0,,13.0
599,2020-04-23,16,CZ080,,13.0,2.0,30.0
600,2020-04-24,16,CZ010,,14.0,2.0,47.0
601,2020-04-24,16,CZ020,,7.0,,41.0
602,2020-04-24,16,CZ031,,2.0,,8.0
603,2020-04-24,16,CZ032,,5.0,,19.0
604,2020-04-24,16,CZ041,,11.0,1.0,8.0
605,2020-04-24,16,CZ042,,4.0,1.0,16.0
606,2020-04-24,16,CZ051,,,,4.0
607,2020-04-24,16,CZ052,,,,14.0
608,2020-04-24,16,CZ053,,1.0,,7.0
609,2020-04-24,16,CZ063,,1.0,,17.0
610,2020-04-24,16,CZ064,,9.0,,18.0
611,2020-04-24,16,CZ071,,3.0,,24.0
612,2020-04-24,16,CZ072,,2.0,1.0,11.0
613,2020-04-24,16,CZ080,,21.0,1.0,27.0
614,2020-04-25,16,CZ010,,12.0,2.0,25.0
615,2020-04-25,16,CZ020,,11.0,,17.0
616,2020-04-25,16,CZ031,,2.0,,3.0
617,2020-04-25,16,CZ032,,1.0,,24.0
618,2020-04-25,16,CZ041,,28.0,1.0,4.0
619,2020-04-25,16,CZ042,,2.0,,14.0
620,2020-04-25,16,CZ051,,1.0,,2.0
621,2020-04-25,16,CZ052,,1.0,,2.0
622,2020-04-25,16,CZ053,,3.0,,5.0
623,2020-04-25,16,CZ063,,,,7.0
624,2020-04-25,16,CZ064,,5.0,,9.0
625,2020-04-25,16,CZ071,,1.0,,12.0
626,2020-04-25,16,CZ072,,3.0,,10.0
627,2020-04-25,16,CZ080,,9.0,1.0,14.0
628,2020-04-26,16,CZ010,,1.0,,10.0
629,2020-04-26,16,CZ020,,4.0,,17.0
630,2020-04-26,16,CZ031,,,1.0,1.0
631,2020-04-26,16,CZ032,,2.0,,17.0
632,2020-04-26,16,CZ041,,18.0,1.0,8.0
633,2020-04-26,16,CZ042,,2.0,,3.0
634,2020-04-26,16,CZ051,,,,3.0
635,2020-04-26,16,CZ052,,1.0,,1.0
636,2020-04-26,16,CZ053,,3.0,,2.0
637,2020-04-26,16,CZ063,,1.0,,
638,2020-04-26,16,CZ064,,,,8.0
639,2020-04-26,16,CZ071,,1.0,,4.0
640,2020-04-26,16,CZ072,,5.0,,4.0
641,2020-04-26,16,CZ080,,12.0,,4.0
642,2020-04-27,17,CZ010,,4.0,,38.0
643,2020-04-27,17,CZ020,,2.0,,15.0
644,2020-04-27,17,CZ031,,,,4.0
645,2020-04-27,17,CZ032,,8.0,,17.0
646,2020-04-27,17,CZ041,,2.0,,14.0
647,2020-04-27,17,CZ042,,,1.0,18.0
648,2020-04-27,17,CZ051,,,,4.0
649,2020-04-27,17,CZ052,,,,2.0
650,2020-04-27,17,CZ053,,2.0,,5.0
651,2020-04-27,17,CZ063,,1.0,,2.0
652,2020-04-27,17,CZ064,,4.0,,13.0
653,2020-04-27,17,CZ071,,2.0,,20.0
654,2020-04-27,17,CZ072,,1.0,,8.0
655,2020-04-27,17,CZ080,,15.0,,40.0
656,2020-04-28,17,CZ010,,10.0,,22.0
657,2020-04-28,17,CZ020,,10.0,1.0,18.0
658,2020-04-28,17,CZ031,,1.0,,3.0
659,2020-04-28,17,CZ032,,6.0,1.0,17.0
660,2020-04-28,17,CZ041,,4.0,,9.0
661,2020-04-28,17,CZ042,,4.0,,9.0
662,2020-04-28,17,CZ051,,,,7.0
663,2020-04-28,17,CZ052,,1.0,,5.0
664,2020-04-28,17,CZ053,,1.0,,5.0
665,2020-04-28,17,CZ063,,,,5.0
666,2020-04-28,17,CZ064,,3.0,,5.0
667,2020-04-28,17,CZ071,,5.0,,26.0
668,2020-04-28,17,CZ072,,,,6.0
669,2020-04-28,17,CZ080,,14.0,2.0,32.0
670,2020-04-29,17,CZ010,,10.0,1.0,25.0
671,2020-04-29,17,CZ020,,6.0,1.0,27.0
672,2020-04-29,17,CZ031,,,,3.0
673,2020-04-29,17,CZ032,,3.0,,25.0
674,2020-04-29,17,CZ041,,4.0,,10.0
675,2020-04-29,17,CZ042,,6.0,1.0,12.0
676,2020-04-29,17,CZ051,,,,7.0
677,2020-04-29,17,CZ052,,,,7.0
678,2020-04-29,17,CZ053,,1.0,,3.0
679,2020-04-29,17,CZ063,,1.0,,10.0
680,2020-04-29,17,CZ064,,5.0,1.0,15.0
681,2020-04-29,17,CZ071,,,,16.0
682,2020-04-29,17,CZ072,,1.0,,8.0
683,2020-04-29,17,CZ080,,22.0,1.0,27.0
684,2020-04-30,17,CZ010,,23.0,1.0,41.0
685,2020-04-30,17,CZ020,,8.0,1.0,38.0
686,2020-04-30,17,CZ031,,,,1.0
687,2020-04-30,17,CZ032,,8.0,,20.0
688,2020-04-30,17,CZ041,,2.0,,7.0
689,2020-04-30,17,CZ042,,3.0,1.0,10.0
690,2020-04-30,17,CZ051,,,,3.0
691,2020-04-30,17,CZ052,,,1.0,5.0
692,2020-04-30,17,CZ053,,1.0,,7.0
693,2020-04-30,17,CZ063,,,,4.0
694,2020-04-30,17,CZ064,,4.0,1.0,5.0
695,2020-04-30,17,CZ071,,1.0,1.0,18.0
696,2020-04-30,17,CZ072,,,,13.0
697,2020-04-30,17,CZ080,,26.0,2.0,35.0
698,2020-05-01,17,CZ010,,13.0,1.0,29.0
699,2020-05-01,17,CZ020,,3.0,,18.0
700,2020-05-01,17,CZ031,,,,2.0
701,2020-05-01,17,CZ032,,1.0,1.0,12.0
702,2020-05-01,17,CZ041,,10.0,1.0,6.0
703,2020-05-01,17,CZ042,,,3.0,3.0
704,2020-05-01,17,CZ051,,,,2.0
705,2020-05-01,17,CZ052,,1.0,,5.0
706,2020-05-01,17,CZ053,,2.0,,
707,2020-05-01,17,CZ063,,,,7.0
708,2020-05-01,17,CZ064,,1.0,,6.0
709,2020-05-01,17,CZ071,,1.0,1.0,8.0
710,2020-05-01,17,CZ072,,,,4.0
711,2020-05-01,17,CZ080,,21.0,1.0,27.0
712,2020-05-02,17,CZ010,,2.0,,7.0
713,2020-05-02,17,CZ020,,3.0,,17.0
714,2020-05-02,17,CZ031,,,,1.0
715,2020-05-02,17,CZ032,,4.0,,23.0
716,2020-05-02,17,CZ041,,4.0,,10.0
717,2020-05-02,17,CZ042,,1.0,1.0,3.0
718,2020-05-02,17,CZ051,,1.0,,5.0
719,2020-05-02,17,CZ052,,,,3.0
720,2020-05-02,17,CZ053,,,,1.0
721,2020-05-02,17,CZ063,,1.0,,1.0
722,2020-05-02,17,CZ064,,,,7.0
723,2020-05-02,17,CZ071,,1.0,,7.0
724,2020-05-02,17,CZ072,,,,2.0
725,2020-05-02,17,CZ080,,,,11.0
726,2020-05-03,17,CZ010,,1.0,1.0,29.0
727,2020-05-03,17,CZ020,,2.0,,8.0
728,2020-05-03,17,CZ031,,,,1.0
729,2020-05-03,17,CZ032,,3.0,,11.0
730,2020-05-03,17,CZ041,,6.0,1.0,5.0
731,2020-05-03,17,CZ042,,,,49.0
732,2020-05-03,17,CZ051,,1.0,,2.0
733,2020-05-03,17,CZ052,,,,1.0
734,2020-05-03,17,CZ063,,,,1.0
735,2020-05-03,17,CZ064,,3.0,,6.0
736,2020-05-03,17,CZ071,,,1.0,7.0
737,2020-05-03,17,CZ072,,,,3.0
738,2020-05-03,17,CZ080,,10.0,,4.0
739,2020-05-04,18,CZ010,,7.0,1.0,27.0
740,2020-05-04,18,CZ020,,3.0,,21.0
741,2020-05-04,18,CZ031,,,,2.0
742,2020-05-04,18,CZ032,,1.0,1.0,8.0
743,2020-05-04,18,CZ041,,5.0,,14.0
744,2020-05-04,18,CZ042,,,2.0,20.0
745,2020-05-04,18,CZ051,,,,2.0
746,2020-05-04,18,CZ052,,2.0,,2.0
747,2020-05-04,18,CZ053,,,,3.0
748,2020-05-04,18,CZ063,,,,1.0
749,2020-05-04,18,CZ064,,5.0,,8.0
750,2020-05-04,18,CZ071,,,,16.0
751,2020-05-04,18,CZ072,,1.0,,3.0
752,2020-05-04,18,CZ080,,7.0,1.0,40.0
753,2020-05-05,18,CZ010,,17.0,,33.0
754,2020-05-05,18,CZ020,,7.0,,14.0
755,2020-05-05,18,CZ031,,,,6.0
756,2020-05-05,18,CZ032,,1.0,2.0,12.0
757,2020-05-05,18,CZ041,,22.0,,5.0
758,2020-05-05,18,CZ042,,1.0,,12.0
759,2020-05-05,18,CZ051,,,,1.0
760,2020-05-05,18,CZ052,,1.0,,1.0
761,2020-05-05,18,CZ053,,,,9.0
762,2020-05-05,18,CZ063,,1.0,,4.0
763,2020-05-05,18,CZ064,,2.0,,6.0
764,2020-05-05,18,CZ071,,5.0,,12.0
765,2020-05-05,18,CZ072,,,,6.0
766,2020-05-05,18,CZ080,,16.0,1.0,56.0
767,2020-05-06,18,CZ010,,10.0,,32.0
768,2020-05-06,18,CZ020,,8.0,,19.0
769,2020-05-06,18,CZ031,,2.0,,3.0
770,2020-05-06,18,CZ032,,10.0,,16.0
771,2020-05-06,18,CZ041,,4.0,1.0,11.0
772,2020-05-06,18,CZ042,,1.0,,10.0
773,2020-05-06,18,CZ051,,1.0,,2.0
774,2020-05-06,18,CZ052,,2.0,,
775,2020-05-06,18,CZ053,,3.0,,10.0
776,2020-05-06,18,CZ063,,,,4.0
777,2020-05-06,18,CZ064,,6.0,,22.0
778,2020-05-06,18,CZ071,,9.0,,17.0
779,2020-05-06,18,CZ072,,3.0,,4.0
780,2020-05-06,18,CZ080,,17.0,2.0,30.0
781,2020-05-07,18,CZ010,,14.0,,22.0
782,2020-05-07,18,CZ020,,6.0,,32.0
783,2020-05-07,18,CZ031,,3.0,,4.0
784,2020-05-07,18,CZ032,,2.0,,13.0
785,2020-05-07,18,CZ041,,4.0,1.0,10.0
786,2020-05-07,18,CZ042,,2.0,,14.0
787,2020-05-07,18,CZ051,,,,2.0
788,2020-05-07,18,CZ052,,1.0,,3.0
789,2020-05-07,18,CZ053,,,,10.0
790,2020-05-07,18,CZ063,,,1.0,3.0
791,2020-05-07,18,CZ064,,8.0,,7.0
792,2020-05-07,18,CZ071,,1.0,,12.0
793,2020-05-07,18,CZ072,,1.0,,8.0
794,2020-05-07,18,CZ080,,12.0,2.0,31.0
795,2020-05-08,18,CZ010,,14.0,,16.0
796,2020-05-08,18,CZ020,,2.0,1.0,8.0
797,2020-05-08,18,CZ031,,,,1.0
798,2020-05-08,18,CZ032,,6.0,,10.0
799,2020-05-08,18,CZ041,,4.0,2.0,8.0
800,2020-05-08,18,CZ051,,1.0,,
801,2020-05-08,18,CZ052,,1.0,,1.0
802,2020-05-08,18,CZ053,,1.0,,
803,2020-05-08,18,CZ063,,1.0,,5.0
804,2020-05-08,18,CZ064,,5.0,,4.0
805,2020-05-08,18,CZ071,,2.0,,2.0
806,2020-05-08,18,CZ072,,1.0,,2.0
807,2020-05-08,18,CZ080,,7.0,2.0,12.0
808,2020-05-09,18,CZ010,,12.0,1.0,15.0
809,2020-05-09,18,CZ020,,1.0,,7.0
810,2020-05-09,18,CZ031,,,,2.0
811,2020-05-09,18,CZ032,,,,15.0
812,2020-05-09,18,CZ041,,1.0,1.0,8.0
813,2020-05-09,18,CZ042,,,,1.0
814,2020-05-09,18,CZ051,,,,5.0
815,2020-05-09,18,CZ053,,,,2.0
816,2020-05-09,18,CZ063,,1.0,,
817,2020-05-09,18,CZ064,,1.0,,4.0
818,2020-05-09,18,CZ071,,,,7.0
819,2020-05-09,18,CZ072,,,,4.0
820,2020-05-09,18,CZ080,,2.0,1.0,7.0
821,2020-05-10,18,CZ010,,9.0,1.0,10.0
822,2020-05-10,18,CZ020,,2.0,,4.0
823,2020-05-10,18,CZ032,,,,7.0
824,2020-05-10,18,CZ041,,3.0,,14.0
825,2020-05-10,18,CZ042,,3.0,,1.0
826,2020-05-10,18,CZ051,,,,4.0
827,2020-05-10,18,CZ052,,2.0,,1.0
828,2020-05-10,18,CZ053,,,,1.0
829,2020-05-10,18,CZ063,,,,1.0
830,2020-05-10,18,CZ064,,6.0,,3.0
831,2020-05-10,18,CZ071,,,,3.0
832,2020-05-10,18,CZ072,,1.0,,1.0
833,2020-05-10,18,CZ080,,2.0,2.0,3.0
834,2020-05-11,19,CZ010,,12.0,,14.0
835,2020-05-11,19,CZ020,,12.0,,12.0
836,2020-05-11,19,CZ032,,3.0,1.0,7.0
837,2020-05-11,19,CZ041,,5.0,,11.0
838,2020-05-11,19,CZ042,,1.0,,10.0
839,2020-05-11,19,CZ051,,1.0,,3.0
840,2020-05-11,19,CZ052,,1.0,,1.0
841,2020-05-11,19,CZ053,,1.0,,4.0
842,2020-05-11,19,CZ063,,,,3.0
843,2020-05-11,19,CZ064,,8.0,,8.0
844,2020-05-11,19,CZ071,,,1.0,13.0
845,2020-05-11,19,CZ072,,2.0,,10.0
846,2020-05-11,19,CZ080,,6.0,,38.0
847,2020-05-12,19,CZ010,,6.0,,16.0
848,2020-05-12,19,CZ020,,6.0,,6.0
849,2020-05-12,19,CZ031,,,,4.0
850,2020-05-12,19,CZ032,,2.0,,12.0
851,2020-05-12,19,CZ041,,1.0,3.0,4.0
852,2020-05-12,19,CZ042,,2.0,,9.0
853,2020-05-12,19,CZ051,,,,2.0
854,2020-05-12,19,CZ052,,1.0,,1.0
855,2020-05-12,19,CZ053,,,,5.0
856,2020-05-12,19,CZ063,,,,1.0
857,2020-05-12,19,CZ064,,5.0,,8.0
858,2020-05-12,19,CZ071,,8.0,,8.0
859,2020-05-12,19,CZ072,,2.0,,1.0
860,2020-05-12,19,CZ080,,5.0,,14.0
861,2020-05-13,19,CZ010,,21.0,,18.0
862,2020-05-13,19,CZ020,,9.0,,11.0
863,2020-05-13,19,CZ031,,3.0,,4.0
864,2020-05-13,19,CZ032,,,2.0,13.0
865,2020-05-13,19,CZ041,,1.0,,4.0
866,2020-05-13,19,CZ042,,3.0,,21.0
867,2020-05-13,19,CZ051,,,,1.0
868,2020-05-13,19,CZ052,,,,3.0
869,2020-05-13,19,CZ053,,,,6.0
870,2020-05-13,19,CZ063,,,,6.0
871,2020-05-13,19,CZ064,,,,11.0
872,2020-05-13,19,CZ071,,3.0,,15.0
873,2020-05-13,19,CZ072,,1.0,1.0,5.0
874,2020-05-13,19,CZ080,,5.0,1.0,18.0
875,2020-05-14,19,CZ010,,10.0,1.0,24.0
876,2020-05-14,19,CZ020,,21.0,,9.0
877,2020-05-14,19,CZ031,,,,2.0
878,2020-05-14,19,CZ032,,5.0,,6.0
879,2020-05-14,19,CZ041,,2.0,1.0,5.0
880,2020-05-14,19,CZ042,,4.0,,6.0
881,2020-05-14,19,CZ052,,1.0,,1.0
882,2020-05-14,19,CZ053,,1.0,,11.0
883,2020-05-14,19,CZ063,,1.0,,3.0
884,2020-05-14,19,CZ064,,8.0,,9.0
885,2020-05-14,19,CZ071,,6.0,,1.0
886,2020-05-14,19,CZ072,,1.0,,13.0
887,2020-05-14,19,CZ080,,19.0,1.0,16.0
888,2020-05-15,19,CZ010,,15.0,,19.0
889,2020-05-15,19,CZ020,,15.0,,15.0
890,2020-05-15,19,CZ032,,4.0,,3.0
891,2020-05-15,19,CZ041,,1.0,1.0,
892,2020-05-15,19,CZ042,,3.0,,3.0
893,2020-05-15,19,CZ051,,,,2.0
894,2020-05-15,19,CZ052,,1.0,,2.0
895,2020-05-15,19,CZ053,,,,8.0
896,2020-05-15,19,CZ064,,2.0,,8.0
897,2020-05-15,19,CZ071,,2.0,,10.0
898,2020-05-15,19,CZ072,,,,1.0
899,2020-05-15,19,CZ080,,11.0,1.0,19.0
900,2020-05-16,19,CZ010,,15.0,1.0,8.0
901,2020-05-16,19,CZ020,,7.0,,3.0
902,2020-05-16,19,CZ031,,,,1.0
903,2020-05-16,19,CZ032,,2.0,,7.0
904,2020-05-16,19,CZ041,,,,3.0
905,2020-05-16,19,CZ042,,2.0,,2.0
906,2020-05-16,19,CZ051,,1.0,,
907,2020-05-16,19,CZ053,,1.0,,2.0
908,2020-05-16,19,CZ064,,1.0,,3.0
909,2020-05-16,19,CZ071,,2.0,,6.0
910,2020-05-16,19,CZ072,,,,2.0
911,2020-05-16,19,CZ080,,10.0,,5.0
912,2020-05-17,19,CZ010,,11.0,,3.0
913,2020-05-17,19,CZ020,,2.0,,7.0
914,2020-05-17,19,CZ032,,,1.0,5.0
915,2020-05-17,19,CZ041,,,,21.0
916,2020-05-17,19,CZ042,,1.0,,3.0
917,2020-05-17,19,CZ051,,,,1.0
918,2020-05-17,19,CZ053,,,,2.0
919,2020-05-17,19,CZ064,,1.0,,
920,2020-05-17,19,CZ071,,,,2.0
921,2020-05-17,19,CZ072,,1.0,,2.0
922,2020-05-17,19,CZ080,,2.0,1.0,2.0
923,2020-05-18,20,CZ010,,24.0,,21.0
924,2020-05-18,20,CZ020,,9.0,,5.0
925,2020-05-18,20,CZ031,,,,1.0
926,2020-05-18,20,CZ032,,2.0,,7.0
927,2020-05-18,20,CZ041,,3.0,1.0,4.0
928,2020-05-18,20,CZ042,,10.0,,7.0
929,2020-05-18,20,CZ051,,1.0,,1.0
930,2020-05-18,20,CZ053,,,,3.0
931,2020-05-18,20,CZ063,,,,3.0
932,2020-05-18,20,CZ064,,4.0,,6.0
933,2020-05-18,20,CZ071,,,,9.0
934,2020-05-18,20,CZ072,,1.0,,4.0
935,2020-05-18,20,CZ080,,54.0,2.0,25.0
936,2020-05-19,20,CZ010,,9.0,,13.0
937,2020-05-19,20,CZ020,,4.0,,5.0
938,2020-05-19,20,CZ031,,,,1.0
939,2020-05-19,20,CZ032,,1.0,,6.0
940,2020-05-19,20,CZ041,,1.0,,4.0
941,2020-05-19,20,CZ042,,1.0,,
942,2020-05-19,20,CZ051,,,,1.0
943,2020-05-19,20,CZ052,,1.0,,
944,2020-05-19,20,CZ053,,1.0,1.0,5.0
945,2020-05-19,20,CZ063,,,,2.0
946,2020-05-19,20,CZ064,,,,1.0
947,2020-05-19,20,CZ071,,,,5.0
948,2020-05-19,20,CZ072,,,,2.0
949,2020-05-19,20,CZ080,,33.0,1.0,16.0
950,2020-05-20,20,CZ010,,14.0,,18.0
951,2020-05-20,20,CZ020,,5.0,,6.0
952,2020-05-20,20,CZ031,,,,3.0
953,2020-05-20,20,CZ032,,2.0,,12.0
954,2020-05-20,20,CZ041,,6.0,2.0,9.0
955,2020-05-20,20,CZ042,,,,2.0
956,2020-05-20,20,CZ051,,,,4.0
957,2020-05-20,20,CZ052,,1.0,,1.0
958,2020-05-20,20,CZ053,,,,3.0
959,2020-05-20,20,CZ063,,,,2.0
960,2020-05-20,20,CZ064,,2.0,,10.0
961,2020-05-20,20,CZ071,,,,6.0
962,2020-05-20,20,CZ072,,,,2.0
963,2020-05-20,20,CZ080,,38.0,3.0,13.0
964,2020-05-21,20,CZ010,,2.0,,16.0
965,2020-05-21,20,CZ020,,5.0,,11.0
966,2020-05-21,20,CZ031,,1.0,,1.0
967,2020-05-21,20,CZ032,,2.0,,2.0
968,2020-05-21,20,CZ041,,,,7.0
969,2020-05-21,20,CZ042,,1.0,1.0,9.0
970,2020-05-21,20,CZ051,,,,2.0
971,2020-05-21,20,CZ052,,,,1.0
972,2020-05-21,20,CZ053,,1.0,,4.0
973,2020-05-21,20,CZ063,,1.0,,4.0
974,2020-05-21,20,CZ064,,,,9.0
975,2020-05-21,20,CZ071,,,1.0,1.0
976,2020-05-21,20,CZ072,,8.0,,3.0
977,2020-05-21,20,CZ080,,12.0,1.0,20.0
978,2020-05-22,20,CZ010,,19.0,,10.0
979,2020-05-22,20,CZ020,,5.0,,5.0
980,2020-05-22,20,CZ031,,,,1.0
981,2020-05-22,20,CZ032,,1.0,,16.0
982,2020-05-22,20,CZ041,,2.0,,4.0
983,2020-05-22,20,CZ042,,,,4.0
984,2020-05-22,20,CZ052,,,,3.0
985,2020-05-22,20,CZ053,,2.0,,2.0
986,2020-05-22,20,CZ063,,2.0,,
987,2020-05-22,20,CZ064,,3.0,,2.0
988,2020-05-22,20,CZ071,,2.0,,3.0
989,2020-05-22,20,CZ072,,,,1.0
990,2020-05-22,20,CZ080,,17.0,2.0,10.0
991,2020-05-23,20,CZ010,,3.0,,12.0
992,2020-05-23,20,CZ020,,3.0,,4.0
993,2020-05-23,20,CZ032,,,,3.0
994,2020-05-23,20,CZ041,,2.0,,4.0
995,2020-05-23,20,CZ042,,2.0,,2.0
996,2020-05-23,20,CZ051,,,,2.0
997,2020-05-23,20,CZ052,,,,3.0
998,2020-05-23,20,CZ053,,,1.0,
999,2020-05-23,20,CZ063,,1.0,,
1000,2020-05-23,20,CZ064,,1.0,,
1001,2020-05-23,20,CZ071,,3.0,,2.0
1002,2020-05-23,20,CZ072,,5.0,,1.0
1003,2020-05-23,20,CZ080,,56.0,,7.0
1004,2020-05-24,20,CZ010,,4.0,,5.0
1005,2020-05-24,20,CZ020,,2.0,,
1006,2020-05-24,20,CZ032,,,,4.0
1007,2020-05-24,20,CZ041,,4.0,,2.0
1008,2020-05-24,20,CZ042,,1.0,,2.0
1009,2020-05-24,20,CZ052,,,,1.0
1010,2020-05-24,20,CZ063,,,,10.0
1011,2020-05-24,20,CZ064,,,,1.0
1012,2020-05-24,20,CZ071,,,,1.0
1013,2020-05-24,20,CZ072,,,,1.0
1014,2020-05-24,20,CZ080,,51.0,1.0,5.0
1015,2020-05-25,21,CZ010,,1.0,,15.0
1016,2020-05-25,21,CZ020,,5.0,,8.0
1017,2020-05-25,21,CZ032,,1.0,,14.0
1018,2020-05-25,21,CZ041,,,1.0,7.0
1019,2020-05-25,21,CZ042,,1.0,,5.0
1020,2020-05-25,21,CZ052,,,,3.0
1021,2020-05-25,21,CZ053,,,,3.0
1022,2020-05-25,21,CZ064,,5.0,,4.0
1023,2020-05-25,21,CZ071,,,,10.0
1024,2020-05-25,21,CZ072,,2.0,,3.0
1025,2020-05-25,21,CZ080,,29.0,,16.0
1026,2020-05-26,21,CZ010,,4.0,,22.0
1027,2020-05-26,21,CZ020,,2.0,,7.0
1028,2020-05-26,21,CZ031,,,,2.0
1029,2020-05-26,21,CZ032,,1.0,,3.0
1030,2020-05-26,21,CZ041,,,,5.0
1031,2020-05-26,21,CZ042,,,,2.0
1032,2020-05-26,21,CZ051,,,,1.0
1033,2020-05-26,21,CZ052,,1.0,,1.0
1034,2020-05-26,21,CZ053,,,,1.0
1035,2020-05-26,21,CZ063,,,,2.0
1036,2020-05-26,21,CZ064,,,,8.0
1037,2020-05-26,21,CZ071,,1.0,,2.0
1038,2020-05-26,21,CZ072,,5.0,,5.0
1039,2020-05-26,21,CZ080,,33.0,1.0,19.0
1040,2020-05-27,21,CZ010,,8.0,,16.0
1041,2020-05-27,21,CZ020,,1.0,,4.0
1042,2020-05-27,21,CZ031,,,,1.0
1043,2020-05-27,21,CZ032,,,,4.0
1044,2020-05-27,21,CZ041,,1.0,,10.0
1045,2020-05-27,21,CZ042,,1.0,,4.0
1046,2020-05-27,21,CZ052,,,,1.0
1047,2020-05-27,21,CZ053,,,,2.0
1048,2020-05-27,21,CZ063,,,,1.0
1049,2020-05-27,21,CZ064,,7.0,,8.0
1050,2020-05-27,21,CZ071,,,,8.0
1051,2020-05-27,21,CZ072,,,,3.0
1052,2020-05-27,21,CZ080,,12.0,,19.0
1053,2020-05-28,21,CZ010,,12.0,1.0,10.0
1054,2020-05-28,21,CZ020,,4.0,,4.0
1055,2020-05-28,21,CZ031,,1.0,,
1056,2020-05-28,21,CZ032,,2.0,,3.0
1057,2020-05-28,21,CZ041,,,1.0,2.0
1058,2020-05-28,21,CZ042,,5.0,,3.0
1059,2020-05-28,21,CZ052,,1.0,,2.0
1060,2020-05-28,21,CZ053,,1.0,,1.0
1061,2020-05-28,21,CZ063,,,,2.0
1062,2020-05-28,21,CZ064,,4.0,,2.0
1063,2020-05-28,21,CZ071,,,,5.0
1064,2020-05-28,21,CZ072,,4.0,,1.0
1065,2020-05-28,21,CZ080,,16.0,,12.0
1066,2020-05-29,21,CZ010,,10.0,,11.0
1067,2020-05-29,21,CZ020,,4.0,,10.0
1068,2020-05-29,21,CZ031,,3.0,,2.0
1069,2020-05-29,21,CZ032,,,,9.0
1070,2020-05-29,21,CZ041,,,,3.0
1071,2020-05-29,21,CZ042,,4.0,,4.0
1072,2020-05-29,21,CZ052,,,,1.0
1073,2020-05-29,21,CZ053,,,,1.0
1074,2020-05-29,21,CZ063,,,,1.0
1075,2020-05-29,21,CZ064,,10.0,,1.0
1076,2020-05-29,21,CZ071,,1.0,,4.0
1077,2020-05-29,21,CZ072,,,,3.0
1078,2020-05-29,21,CZ080,,19.0,,11.0
1079,2020-05-30,21,CZ010,,9.0,,13.0
1080,2020-05-30,21,CZ020,,2.0,,10.0
1081,2020-05-30,21,CZ032,,,,1.0
1082,2020-05-30,21,CZ041,,,,3.0
1083,2020-05-30,21,CZ051,,,,1.0
1084,2020-05-30,21,CZ053,,,,1.0
1085,2020-05-30,21,CZ063,,1.0,,1.0
1086,2020-05-30,21,CZ064,,6.0,,1.0
1087,2020-05-30,21,CZ071,,3.0,,
1088,2020-05-30,21,CZ072,,,,1.0
1089,2020-05-30,21,CZ080,,8.0,,8.0
1090,2020-05-31,21,CZ010,,8.0,,8.0
1091,2020-05-31,21,CZ020,,7.0,,5.0
1092,2020-05-31,21,CZ032,,,,1.0
1093,2020-05-31,21,CZ041,,,,1.0
1094,2020-05-31,21,CZ064,,3.0,,2.0
1095,2020-05-31,21,CZ071,,,,1.0
1096,2020-05-31,21,CZ072,,,,2.0
